family_code,workbook_role,workbook_name,input_worksheet,input_range,field_code,field_name,defined_name,source_worksheet,source_range,option_code,option_description,source_cell,display_order,confidence,source_profile
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,152,152,E158,1540,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,153,153,E159,1550,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,154,154,E160,1560,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,155,155,E161,1570,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,156,156,E162,1580,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,157,157,E163,1590,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,158,158,E164,1600,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,159,159,E165,1610,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,160,160,E166,1620,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,161,161,E167,1630,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,162,162,E168,1640,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,163,163,E169,1650,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,164,164,E170,1660,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,165,165,E171,1670,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,166,166,E172,1680,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,167,167,E173,1690,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,168,168,E174,1700,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,169,169,E175,1710,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,170,170,E176,1720,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,171,171,E177,1730,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,172,172,E178,1740,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,173,173,E179,1750,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,174,174,E180,1760,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,175,175,E181,1770,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,176,176,E182,1780,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,177,177,E183,1790,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,178,178,E184,1800,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,179,179,E185,1810,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,180,180,E186,1820,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,181,181,E187,1830,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,182,182,E188,1840,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,183,183,E189,1850,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,184,184,E190,1860,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,185,185,E191,1870,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,186,186,E192,1880,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,187,187,E193,1890,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,188,188,E194,1900,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,189,189,E195,1910,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,190,190,E196,1920,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,191,191,E197,1930,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,192,192,E198,1940,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,193,193,E199,1950,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,194,194,E200,1960,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,195,195,E201,1970,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,196,196,E202,1980,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,197,197,E203,1990,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,198,198,E204,2000,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,199,199,E205,2010,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,200,200,E206,2020,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Pump Options - Vertical'!D3:D9,VERTICAL_SHAFT_MATERIAL,Vertical Shaft Material,Vertical_Shaft_Material,Pump Options - Vertical,D3:D9,316_SS,316 SS,D3,10,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Pump Options - Vertical'!D3:D9,VERTICAL_SHAFT_MATERIAL,Vertical Shaft Material,Vertical_Shaft_Material,Pump Options - Vertical,D3:D9,CARP_20,Carp-20,D4,20,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Pump Options - Vertical'!D3:D9,VERTICAL_SHAFT_MATERIAL,Vertical Shaft Material,Vertical_Shaft_Material,Pump Options - Vertical,D3:D9,HASTELLOY_C,Hastelloy C,D5,30,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Pump Options - Vertical'!D3:D9,VERTICAL_SHAFT_MATERIAL,Vertical Shaft Material,Vertical_Shaft_Material,Pump Options - Vertical,D3:D9,TITANIUM,Titanium,D6,40,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Pump Options - Vertical'!D3:D9,VERTICAL_SHAFT_MATERIAL,Vertical Shaft Material,Vertical_Shaft_Material,Pump Options - Vertical,D3:D9,FRP_WRAPPED_SHAFT_303SS_CORE,FRP Wrapped Shaft (303SS Core),D7,50,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Pump Options - Vertical'!D3:D9,VERTICAL_SHAFT_MATERIAL,Vertical Shaft Material,Vertical_Shaft_Material,Pump Options - Vertical,D3:D9,FRP_WRAPPED_SHAFT_316SS_CORE,FRP Wrapped Shaft (316SS Core),D8,60,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Pump Options - Vertical'!D3:D9,VERTICAL_SHAFT_MATERIAL,Vertical Shaft Material,Vertical_Shaft_Material,Pump Options - Vertical,D3:D9,SPECIAL_SHAFT_MATERIAL,Special Shaft Material,D9,70,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
